id	x	y
608	702012.6631	5637244.863
609	706012.6631	5637244.863
617	574012.6631	5633244.863
618	578012.6631	5633244.863
619	582012.6631	5633244.863
620	586012.6631	5633244.863
621	590012.6631	5633244.863
622	594012.6631	5633244.863
623	598012.6631	5633244.863
624	602012.6631	5633244.863
625	606012.6631	5633244.863
626	610012.6631	5633244.863
627	614012.6631	5633244.863
628	618012.6631	5633244.863
629	622012.6631	5633244.863
630	626012.6631	5633244.863
631	630012.6631	5633244.863
632	634012.6631	5633244.863
633	638012.6631	5633244.863
634	642012.6631	5633244.863
635	646012.6631	5633244.863
636	650012.6631	5633244.863
637	654012.6631	5633244.863
638	658012.6631	5633244.863
639	662012.6631	5633244.863
640	666012.6631	5633244.863
641	670012.6631	5633244.863
642	674012.6631	5633244.863
643	678012.6631	5633244.863
644	682012.6631	5633244.863
645	686012.6631	5633244.863
646	690012.6631	5633244.863
647	694012.6631	5633244.863
648	698012.6631	5633244.863
649	702012.6631	5633244.863
650	706012.6631	5633244.863
651	710012.6631	5633244.863
659	578012.6631	5629244.863
660	582012.6631	5629244.863
661	586012.6631	5629244.863
662	590012.6631	5629244.863
663	594012.6631	5629244.863
664	598012.6631	5629244.863
665	602012.6631	5629244.863
666	606012.6631	5629244.863
667	610012.6631	5629244.863
668	614012.6631	5629244.863
669	618012.6631	5629244.863
670	622012.6631	5629244.863
671	626012.6631	5629244.863
672	630012.6631	5629244.863
673	634012.6631	5629244.863
674	638012.6631	5629244.863
675	642012.6631	5629244.863
676	646012.6631	5629244.863
677	650012.6631	5629244.863
678	654012.6631	5629244.863
679	658012.6631	5629244.863
680	662012.6631	5629244.863
681	666012.6631	5629244.863
682	670012.6631	5629244.863
683	674012.6631	5629244.863
684	678012.6631	5629244.863
685	682012.6631	5629244.863
686	686012.6631	5629244.863
687	690012.6631	5629244.863
688	694012.6631	5629244.863
689	698012.6631	5629244.863
690	702012.6631	5629244.863
691	706012.6631	5629244.863
692	710012.6631	5629244.863
700	578012.6631	5625244.863
701	582012.6631	5625244.863
702	586012.6631	5625244.863
703	590012.6631	5625244.863
704	594012.6631	5625244.863
705	598012.6631	5625244.863
706	602012.6631	5625244.863
707	606012.6631	5625244.863
708	610012.6631	5625244.863
709	614012.6631	5625244.863
710	618012.6631	5625244.863
711	622012.6631	5625244.863
712	626012.6631	5625244.863
713	630012.6631	5625244.863
714	634012.6631	5625244.863
715	638012.6631	5625244.863
716	642012.6631	5625244.863
717	646012.6631	5625244.863
718	650012.6631	5625244.863
719	654012.6631	5625244.863
720	658012.6631	5625244.863
721	662012.6631	5625244.863
722	666012.6631	5625244.863
723	670012.6631	5625244.863
724	674012.6631	5625244.863
725	678012.6631	5625244.863
726	682012.6631	5625244.863
727	686012.6631	5625244.863
728	690012.6631	5625244.863
729	694012.6631	5625244.863
730	698012.6631	5625244.863
731	702012.6631	5625244.863
732	706012.6631	5625244.863
733	710012.6631	5625244.863
734	714012.6631	5625244.863
741	578012.6631	5621244.863
742	582012.6631	5621244.863
743	586012.6631	5621244.863
744	590012.6631	5621244.863
745	594012.6631	5621244.863
746	598012.6631	5621244.863
747	602012.6631	5621244.863
748	606012.6631	5621244.863
749	610012.6631	5621244.863
750	614012.6631	5621244.863
751	618012.6631	5621244.863
752	622012.6631	5621244.863
753	626012.6631	5621244.863
754	630012.6631	5621244.863
755	634012.6631	5621244.863
756	638012.6631	5621244.863
757	642012.6631	5621244.863
758	646012.6631	5621244.863
759	650012.6631	5621244.863
760	654012.6631	5621244.863
761	658012.6631	5621244.863
762	662012.6631	5621244.863
763	666012.6631	5621244.863
764	670012.6631	5621244.863
765	674012.6631	5621244.863
766	678012.6631	5621244.863
767	682012.6631	5621244.863
768	686012.6631	5621244.863
769	690012.6631	5621244.863
770	694012.6631	5621244.863
771	698012.6631	5621244.863
772	702012.6631	5621244.863
773	706012.6631	5621244.863
774	710012.6631	5621244.863
775	714012.6631	5621244.863
782	578012.6631	5617244.863
783	582012.6631	5617244.863
784	586012.6631	5617244.863
785	590012.6631	5617244.863
786	594012.6631	5617244.863
787	598012.6631	5617244.863
788	602012.6631	5617244.863
789	606012.6631	5617244.863
790	610012.6631	5617244.863
791	614012.6631	5617244.863
792	618012.6631	5617244.863
793	622012.6631	5617244.863
794	626012.6631	5617244.863
795	630012.6631	5617244.863
796	634012.6631	5617244.863
797	638012.6631	5617244.863
798	642012.6631	5617244.863
799	646012.6631	5617244.863
800	650012.6631	5617244.863
801	654012.6631	5617244.863
802	658012.6631	5617244.863
803	662012.6631	5617244.863
804	666012.6631	5617244.863
805	670012.6631	5617244.863
806	674012.6631	5617244.863
807	678012.6631	5617244.863
808	682012.6631	5617244.863
809	686012.6631	5617244.863
810	690012.6631	5617244.863
811	694012.6631	5617244.863
812	698012.6631	5617244.863
813	702012.6631	5617244.863
814	706012.6631	5617244.863
815	710012.6631	5617244.863
816	714012.6631	5617244.863
824	582012.6631	5613244.863
825	586012.6631	5613244.863
826	590012.6631	5613244.863
827	594012.6631	5613244.863
828	598012.6631	5613244.863
829	602012.6631	5613244.863
830	606012.6631	5613244.863
831	610012.6631	5613244.863
832	614012.6631	5613244.863
833	618012.6631	5613244.863
834	622012.6631	5613244.863
835	626012.6631	5613244.863
836	630012.6631	5613244.863
837	634012.6631	5613244.863
838	638012.6631	5613244.863
839	642012.6631	5613244.863
840	646012.6631	5613244.863
841	650012.6631	5613244.863
842	654012.6631	5613244.863
843	658012.6631	5613244.863
844	662012.6631	5613244.863
845	666012.6631	5613244.863
846	670012.6631	5613244.863
847	674012.6631	5613244.863
848	678012.6631	5613244.863
849	682012.6631	5613244.863
850	686012.6631	5613244.863
851	690012.6631	5613244.863
852	694012.6631	5613244.863
853	698012.6631	5613244.863
854	702012.6631	5613244.863
855	706012.6631	5613244.863
856	710012.6631	5613244.863
857	714012.6631	5613244.863
865	582012.6631	5609244.863
866	586012.6631	5609244.863
867	590012.6631	5609244.863
868	594012.6631	5609244.863
869	598012.6631	5609244.863
870	602012.6631	5609244.863
871	606012.6631	5609244.863
872	610012.6631	5609244.863
873	614012.6631	5609244.863
874	618012.6631	5609244.863
875	622012.6631	5609244.863
876	626012.6631	5609244.863
877	630012.6631	5609244.863
878	634012.6631	5609244.863
879	638012.6631	5609244.863
880	642012.6631	5609244.863
881	646012.6631	5609244.863
882	650012.6631	5609244.863
883	654012.6631	5609244.863
884	658012.6631	5609244.863
885	662012.6631	5609244.863
886	666012.6631	5609244.863
887	670012.6631	5609244.863
888	674012.6631	5609244.863
889	678012.6631	5609244.863
890	682012.6631	5609244.863
891	686012.6631	5609244.863
892	690012.6631	5609244.863
893	694012.6631	5609244.863
894	698012.6631	5609244.863
895	702012.6631	5609244.863
896	706012.6631	5609244.863
897	710012.6631	5609244.863
898	714012.6631	5609244.863
907	586012.6631	5605244.863
908	590012.6631	5605244.863
909	594012.6631	5605244.863
910	598012.6631	5605244.863
911	602012.6631	5605244.863
912	606012.6631	5605244.863
913	610012.6631	5605244.863
914	614012.6631	5605244.863
915	618012.6631	5605244.863
916	622012.6631	5605244.863
917	626012.6631	5605244.863
918	630012.6631	5605244.863
919	634012.6631	5605244.863
920	638012.6631	5605244.863
921	642012.6631	5605244.863
922	646012.6631	5605244.863
923	650012.6631	5605244.863
924	654012.6631	5605244.863
925	658012.6631	5605244.863
926	662012.6631	5605244.863
927	666012.6631	5605244.863
928	670012.6631	5605244.863
929	674012.6631	5605244.863
930	678012.6631	5605244.863
931	682012.6631	5605244.863
932	686012.6631	5605244.863
933	690012.6631	5605244.863
934	694012.6631	5605244.863
935	698012.6631	5605244.863
936	702012.6631	5605244.863
937	706012.6631	5605244.863
938	710012.6631	5605244.863
939	714012.6631	5605244.863
948	586012.6631	5601244.863
949	590012.6631	5601244.863
950	594012.6631	5601244.863
951	598012.6631	5601244.863
952	602012.6631	5601244.863
953	606012.6631	5601244.863
954	610012.6631	5601244.863
955	614012.6631	5601244.863
956	618012.6631	5601244.863
957	622012.6631	5601244.863
958	626012.6631	5601244.863
959	630012.6631	5601244.863
960	634012.6631	5601244.863
961	638012.6631	5601244.863
962	642012.6631	5601244.863
963	646012.6631	5601244.863
964	650012.6631	5601244.863
965	654012.6631	5601244.863
966	658012.6631	5601244.863
967	662012.6631	5601244.863
968	666012.6631	5601244.863
969	670012.6631	5601244.863
970	674012.6631	5601244.863
971	678012.6631	5601244.863
972	682012.6631	5601244.863
973	686012.6631	5601244.863
974	690012.6631	5601244.863
975	694012.6631	5601244.863
976	698012.6631	5601244.863
977	702012.6631	5601244.863
978	706012.6631	5601244.863
979	710012.6631	5601244.863
980	714012.6631	5601244.863
989	586012.6631	5597244.863
990	590012.6631	5597244.863
991	594012.6631	5597244.863
992	598012.6631	5597244.863
993	602012.6631	5597244.863
994	606012.6631	5597244.863
995	610012.6631	5597244.863
996	614012.6631	5597244.863
997	618012.6631	5597244.863
998	622012.6631	5597244.863
999	626012.6631	5597244.863
1000	630012.6631	5597244.863
1001	634012.6631	5597244.863
1002	638012.6631	5597244.863
1003	642012.6631	5597244.863
1004	646012.6631	5597244.863
1005	650012.6631	5597244.863
1006	654012.6631	5597244.863
1007	658012.6631	5597244.863
1008	662012.6631	5597244.863
1009	666012.6631	5597244.863
1010	670012.6631	5597244.863
1011	674012.6631	5597244.863
1012	678012.6631	5597244.863
1013	682012.6631	5597244.863
1014	686012.6631	5597244.863
1015	690012.6631	5597244.863
1016	694012.6631	5597244.863
1017	698012.6631	5597244.863
1018	702012.6631	5597244.863
1019	706012.6631	5597244.863
1020	710012.6631	5597244.863
1030	586012.6631	5593244.863
1031	590012.6631	5593244.863
1032	594012.6631	5593244.863
1033	598012.6631	5593244.863
1034	602012.6631	5593244.863
1035	606012.6631	5593244.863
1036	610012.6631	5593244.863
1037	614012.6631	5593244.863
1038	618012.6631	5593244.863
1039	622012.6631	5593244.863
1040	626012.6631	5593244.863
1041	630012.6631	5593244.863
1042	634012.6631	5593244.863
1043	638012.6631	5593244.863
1044	642012.6631	5593244.863
1045	646012.6631	5593244.863
1046	650012.6631	5593244.863
1047	654012.6631	5593244.863
1048	658012.6631	5593244.863
1049	662012.6631	5593244.863
1050	666012.6631	5593244.863
1051	670012.6631	5593244.863
1052	674012.6631	5593244.863
1053	678012.6631	5593244.863
1054	682012.6631	5593244.863
1055	686012.6631	5593244.863
1056	690012.6631	5593244.863
1057	694012.6631	5593244.863
1058	698012.6631	5593244.863
1059	702012.6631	5593244.863
1060	706012.6631	5593244.863
1061	710012.6631	5593244.863
1072	590012.6631	5589244.863
1073	594012.6631	5589244.863
1074	598012.6631	5589244.863
1075	602012.6631	5589244.863
1076	606012.6631	5589244.863
1077	610012.6631	5589244.863
1078	614012.6631	5589244.863
1079	618012.6631	5589244.863
1080	622012.6631	5589244.863
1081	626012.6631	5589244.863
1082	630012.6631	5589244.863
1083	634012.6631	5589244.863
1084	638012.6631	5589244.863
1085	642012.6631	5589244.863
1086	646012.6631	5589244.863
1087	650012.6631	5589244.863
1088	654012.6631	5589244.863
1089	658012.6631	5589244.863
1090	662012.6631	5589244.863
1091	666012.6631	5589244.863
1092	670012.6631	5589244.863
1093	674012.6631	5589244.863
1094	678012.6631	5589244.863
1095	682012.6631	5589244.863
1096	686012.6631	5589244.863
1097	690012.6631	5589244.863
1098	694012.6631	5589244.863
1099	698012.6631	5589244.863
1100	702012.6631	5589244.863
1101	706012.6631	5589244.863
1102	710012.6631	5589244.863
1114	594012.6631	5585244.863
1115	598012.6631	5585244.863
1116	602012.6631	5585244.863
1117	606012.6631	5585244.863
1118	610012.6631	5585244.863
1119	614012.6631	5585244.863
1120	618012.6631	5585244.863
1121	622012.6631	5585244.863
1122	626012.6631	5585244.863
1123	630012.6631	5585244.863
1124	634012.6631	5585244.863
1125	638012.6631	5585244.863
1126	642012.6631	5585244.863
1127	646012.6631	5585244.863
1128	650012.6631	5585244.863
1129	654012.6631	5585244.863
1130	658012.6631	5585244.863
1131	662012.6631	5585244.863
1132	666012.6631	5585244.863
1133	670012.6631	5585244.863
1134	674012.6631	5585244.863
1135	678012.6631	5585244.863
1136	682012.6631	5585244.863
1137	686012.6631	5585244.863
1138	690012.6631	5585244.863
1139	694012.6631	5585244.863
1140	698012.6631	5585244.863
1141	702012.6631	5585244.863
1142	706012.6631	5585244.863
1143	710012.6631	5585244.863
1156	598012.6631	5581244.863
1157	602012.6631	5581244.863
1158	606012.6631	5581244.863
1159	610012.6631	5581244.863
1160	614012.6631	5581244.863
1161	618012.6631	5581244.863
1162	622012.6631	5581244.863
1163	626012.6631	5581244.863
1164	630012.6631	5581244.863
1165	634012.6631	5581244.863
1166	638012.6631	5581244.863
1167	642012.6631	5581244.863
1168	646012.6631	5581244.863
1169	650012.6631	5581244.863
1170	654012.6631	5581244.863
1171	658012.6631	5581244.863
1172	662012.6631	5581244.863
1173	666012.6631	5581244.863
1174	670012.6631	5581244.863
1175	674012.6631	5581244.863
1176	678012.6631	5581244.863
1177	682012.6631	5581244.863
1178	686012.6631	5581244.863
1179	690012.6631	5581244.863
1180	694012.6631	5581244.863
1181	698012.6631	5581244.863
1182	702012.6631	5581244.863
1183	706012.6631	5581244.863
1184	710012.6631	5581244.863
1198	602012.6631	5577244.863
1199	606012.6631	5577244.863
1200	610012.6631	5577244.863
1201	614012.6631	5577244.863
1202	618012.6631	5577244.863
1203	622012.6631	5577244.863
1204	626012.6631	5577244.863
1205	630012.6631	5577244.863
1206	634012.6631	5577244.863
1207	638012.6631	5577244.863
1208	642012.6631	5577244.863
1209	646012.6631	5577244.863
1210	650012.6631	5577244.863
1211	654012.6631	5577244.863
1212	658012.6631	5577244.863
1213	662012.6631	5577244.863
1214	666012.6631	5577244.863
1215	670012.6631	5577244.863
1216	674012.6631	5577244.863
1217	678012.6631	5577244.863
1218	682012.6631	5577244.863
1219	686012.6631	5577244.863
1220	690012.6631	5577244.863
1221	694012.6631	5577244.863
1222	698012.6631	5577244.863
1223	702012.6631	5577244.863
1224	706012.6631	5577244.863
1225	710012.6631	5577244.863
1241	610012.6631	5573244.863
1242	614012.6631	5573244.863
1243	618012.6631	5573244.863
1244	622012.6631	5573244.863
1245	626012.6631	5573244.863
1246	630012.6631	5573244.863
1247	634012.6631	5573244.863
1248	638012.6631	5573244.863
1249	642012.6631	5573244.863
1250	646012.6631	5573244.863
1251	650012.6631	5573244.863
1252	654012.6631	5573244.863
1253	658012.6631	5573244.863
1254	662012.6631	5573244.863
1255	666012.6631	5573244.863
1256	670012.6631	5573244.863
1257	674012.6631	5573244.863
1258	678012.6631	5573244.863
1259	682012.6631	5573244.863
1260	686012.6631	5573244.863
1261	690012.6631	5573244.863
1262	694012.6631	5573244.863
1263	698012.6631	5573244.863
1264	702012.6631	5573244.863
1265	706012.6631	5573244.863
1266	710012.6631	5573244.863
1284	618012.6631	5569244.863
1285	622012.6631	5569244.863
1286	626012.6631	5569244.863
1287	630012.6631	5569244.863
1288	634012.6631	5569244.863
1289	638012.6631	5569244.863
1290	642012.6631	5569244.863
1291	646012.6631	5569244.863
1292	650012.6631	5569244.863
1293	654012.6631	5569244.863
1294	658012.6631	5569244.863
1295	662012.6631	5569244.863
1296	666012.6631	5569244.863
1297	670012.6631	5569244.863
1298	674012.6631	5569244.863
1299	678012.6631	5569244.863
1300	682012.6631	5569244.863
1301	686012.6631	5569244.863
1302	690012.6631	5569244.863
1303	694012.6631	5569244.863
1304	698012.6631	5569244.863
1305	702012.6631	5569244.863
1306	706012.6631	5569244.863
1307	710012.6631	5569244.863
1326	622012.6631	5565244.863
1327	626012.6631	5565244.863
1328	630012.6631	5565244.863
1329	634012.6631	5565244.863
1330	638012.6631	5565244.863
1331	642012.6631	5565244.863
1332	646012.6631	5565244.863
1333	650012.6631	5565244.863
1334	654012.6631	5565244.863
1335	658012.6631	5565244.863
1336	662012.6631	5565244.863
1337	666012.6631	5565244.863
1338	670012.6631	5565244.863
1339	674012.6631	5565244.863
1340	678012.6631	5565244.863
1341	682012.6631	5565244.863
1342	686012.6631	5565244.863
1343	690012.6631	5565244.863
1344	694012.6631	5565244.863
1345	698012.6631	5565244.863
1346	702012.6631	5565244.863
1347	706012.6631	5565244.863
1348	710012.6631	5565244.863
1369	630012.6631	5561244.863
1370	634012.6631	5561244.863
1371	638012.6631	5561244.863
1372	642012.6631	5561244.863
1373	646012.6631	5561244.863
1374	650012.6631	5561244.863
1375	654012.6631	5561244.863
1376	658012.6631	5561244.863
1377	662012.6631	5561244.863
1378	666012.6631	5561244.863
1379	670012.6631	5561244.863
1380	674012.6631	5561244.863
1381	678012.6631	5561244.863
1382	682012.6631	5561244.863
1383	686012.6631	5561244.863
1384	690012.6631	5561244.863
1385	694012.6631	5561244.863
1386	698012.6631	5561244.863
1387	702012.6631	5561244.863
1388	706012.6631	5561244.863
1389	710012.6631	5561244.863
1410	630012.6631	5557244.863
1411	634012.6631	5557244.863
1412	638012.6631	5557244.863
1413	642012.6631	5557244.863
1414	646012.6631	5557244.863
1415	650012.6631	5557244.863
1416	654012.6631	5557244.863
1417	658012.6631	5557244.863
1418	662012.6631	5557244.863
1419	666012.6631	5557244.863
1420	670012.6631	5557244.863
1421	674012.6631	5557244.863
1422	678012.6631	5557244.863
1423	682012.6631	5557244.863
1424	686012.6631	5557244.863
1425	690012.6631	5557244.863
1426	694012.6631	5557244.863
1427	698012.6631	5557244.863
1428	702012.6631	5557244.863
1429	706012.6631	5557244.863
1430	710012.6631	5557244.863
1452	634012.6631	5553244.863
1453	638012.6631	5553244.863
1454	642012.6631	5553244.863
1455	646012.6631	5553244.863
1456	650012.6631	5553244.863
1457	654012.6631	5553244.863
